filepath,species_code,common_name,vocalization_type,quality_rating,duration,source
audio/xc/1020202.mp3,tree_swallow,Tree Swallow,flight call,4,0:08,xeno-canto
audio/xc/1020201.mp3,tree_swallow,Tree Swallow,flight call,4,0:29,xeno-canto
audio/xc/1020200.mp3,tree_swallow,Tree Swallow,flight call,4,0:09,xeno-canto
audio/xc/1020199.mp3,tree_swallow,Tree Swallow,flight call,4,0:23,xeno-canto
audio/xc/1020198.mp3,tree_swallow,Tree Swallow,flight call,4,0:20,xeno-canto
audio/xc/1020197.mp3,tree_swallow,Tree Swallow,flight call,4,0:13,xeno-canto
audio/xc/1020196.mp3,tree_swallow,Tree Swallow,flight call,4,0:38,xeno-canto
audio/xc/1020195.mp3,tree_swallow,Tree Swallow,flight call,4,0:05,xeno-canto
audio/xc/1020194.mp3,tree_swallow,Tree Swallow,flight call,4,0:14,xeno-canto
audio/xc/1020193.mp3,tree_swallow,Tree Swallow,flight call,4,0:11,xeno-canto
audio/xc/1020192.mp3,tree_swallow,Tree Swallow,flight call,4,0:12,xeno-canto
audio/xc/1020191.mp3,tree_swallow,Tree Swallow,flight call,4,0:07,xeno-canto
audio/xc/1020190.mp3,tree_swallow,Tree Swallow,flight call,4,0:29,xeno-canto
audio/xc/1020189.mp3,tree_swallow,Tree Swallow,flight call,4,0:07,xeno-canto
audio/xc/1020188.mp3,tree_swallow,Tree Swallow,flight call,4,0:29,xeno-canto
audio/xc/1020186.mp3,tree_swallow,Tree Swallow,alarm call,4,0:18,xeno-canto
audio/xc/1012937.mp3,tree_swallow,Tree Swallow,"alarm call, flight call",4,0:34,xeno-canto
audio/xc/1012659.mp3,tree_swallow,Tree Swallow,flight call,4,0:21,xeno-canto
audio/xc/1012658.mp3,tree_swallow,Tree Swallow,flight call,4,0:03,xeno-canto
audio/xc/1012442.mp3,tree_swallow,Tree Swallow,"call, flight call, song",4,0:05,xeno-canto
audio/xc/1012441.mp3,tree_swallow,Tree Swallow,"call, flight call, song",4,0:07,xeno-canto
audio/xc/990363.mp3,tree_swallow,Tree Swallow,song,4,3:00,xeno-canto
audio/xc/912131.mp3,tree_swallow,Tree Swallow,song,4,0:02,xeno-canto
audio/xc/721107.mp3,tree_swallow,Tree Swallow,"call, song",4,0:18,xeno-canto
audio/xc/639554.mp3,tree_swallow,Tree Swallow,song,4,0:44,xeno-canto
audio/xc/477045.mp3,tree_swallow,Tree Swallow,song,4,0:18,xeno-canto
audio/xc/393737.mp3,tree_swallow,Tree Swallow,song,4,1:30,xeno-canto
audio/xc/388170.mp3,tree_swallow,Tree Swallow,flight call,4,0:16,xeno-canto
audio/xc/325928.mp3,tree_swallow,Tree Swallow,alarm call,4,0:04,xeno-canto
audio/xc/302963.mp3,tree_swallow,Tree Swallow,"call, flight call",4,0:27,xeno-canto
audio/xc/302960.mp3,tree_swallow,Tree Swallow,"call, flight call",4,0:12,xeno-canto
audio/xc/256197.mp3,tree_swallow,Tree Swallow,flight call,4,0:09,xeno-canto
audio/xc/193146.mp3,tree_swallow,Tree Swallow,"call, song, song in flight",4,0:40,xeno-canto
audio/xc/193050.mp3,tree_swallow,Tree Swallow,flight call,4,0:08,xeno-canto
audio/xc/183362.mp3,tree_swallow,Tree Swallow,call,4,0:18,xeno-canto
audio/xc/176986.mp3,tree_swallow,Tree Swallow,song,4,0:34,xeno-canto
audio/xc/160520.mp3,tree_swallow,Tree Swallow,"call, song, song/calls",4,0:19,xeno-canto
audio/xc/160301.mp3,tree_swallow,Tree Swallow,call,4,0:08,xeno-canto
audio/xc/158950.mp3,tree_swallow,Tree Swallow,call,4,0:12,xeno-canto
audio/xc/65937.mp3,tree_swallow,Tree Swallow,call,4,0:10,xeno-canto
audio/xc/65820.mp3,tree_swallow,Tree Swallow,dawn song,4,0:31,xeno-canto
audio/xc/65819.mp3,tree_swallow,Tree Swallow,dawn song,4,0:28,xeno-canto
audio/xc/1023038.mp3,tree_swallow,Tree Swallow,flight call,3,0:12,xeno-canto
audio/xc/1020207.mp3,tree_swallow,Tree Swallow,flight call,3,0:21,xeno-canto
audio/xc/1020206.mp3,tree_swallow,Tree Swallow,flight call,3,0:21,xeno-canto
audio/xc/1020205.mp3,tree_swallow,Tree Swallow,flight call,3,0:21,xeno-canto
audio/xc/1020204.mp3,tree_swallow,Tree Swallow,flight call,3,0:25,xeno-canto
audio/xc/898235.mp3,tree_swallow,Tree Swallow,song,3,0:06,xeno-canto
audio/xc/898234.mp3,tree_swallow,Tree Swallow,song,3,0:05,xeno-canto
audio/xc/236696.mp3,tree_swallow,Tree Swallow,song,3,0:10,xeno-canto
audio/xc/160431.mp3,tree_swallow,Tree Swallow,song,3,0:03,xeno-canto
audio/xc/160345.mp3,tree_swallow,Tree Swallow,call,3,0:05,xeno-canto
audio/xc/153181.mp3,tree_swallow,Tree Swallow,call,2,0:29,xeno-canto
audio/xc/132735.mp3,tree_swallow,Tree Swallow,song,2,0:03,xeno-canto
audio/xc/797690.mp3,tree_swallow,Tree Swallow,flight call,1,0:23,xeno-canto
audio/xc/132736.mp3,tree_swallow,Tree Swallow,song,1,0:21,xeno-canto
audio/xc/511281.mp3,violet-green_swallow,Violet-green Swallow,song,5,0:32,xeno-canto
audio/xc/769204.mp3,violet-green_swallow,Violet-green Swallow,call,4,0:19,xeno-canto
audio/xc/741542.mp3,violet-green_swallow,Violet-green Swallow,begging call,4,0:11,xeno-canto
audio/xc/482015.mp3,violet-green_swallow,Violet-green Swallow,call,4,0:14,xeno-canto
audio/xc/189629.mp3,violet-green_swallow,Violet-green Swallow,alarm call,4,0:16,xeno-canto
audio/xc/179110.mp3,violet-green_swallow,Violet-green Swallow,call,4,3:28,xeno-canto
audio/xc/164307.mp3,violet-green_swallow,Violet-green Swallow,call,4,0:30,xeno-canto
audio/xc/160051.mp3,violet-green_swallow,Violet-green Swallow,call,4,2:23,xeno-canto
audio/xc/158971.mp3,violet-green_swallow,Violet-green Swallow,"call, fledgling calls",4,2:01,xeno-canto
audio/xc/860481.mp3,violet-green_swallow,Violet-green Swallow,song,3,0:08,xeno-canto
audio/xc/65815.mp3,violet-green_swallow,Violet-green Swallow,dawn song,3,0:43,xeno-canto
audio/xc/160075.mp3,violet-green_swallow,Violet-green Swallow,"alarm call, alarm calls",2,0:07,xeno-canto
audio/xc/511276.mp3,northern_rough-winged_swallow,Northern Rough-winged Swallow,song,5,0:55,xeno-canto
audio/xc/302415.mp3,northern_rough-winged_swallow,Northern Rough-winged Swallow,"call, flight call",5,0:03,xeno-canto
audio/xc/379022.mp3,northern_rough-winged_swallow,Northern Rough-winged Swallow,call,4,0:24,xeno-canto
audio/xc/158953.mp3,northern_rough-winged_swallow,Northern Rough-winged Swallow,call,3,0:07,xeno-canto
audio/xc/239857.mp3,northern_rough-winged_swallow,Northern Rough-winged Swallow,flight call,2,0:12,xeno-canto
audio/xc/1012828.mp3,purple_martin,Purple Martin,"alarm call, call, flight call, song, various calls",5,2:44,xeno-canto
audio/xc/1012827.mp3,purple_martin,Purple Martin,"alarm call, call, flight call, various calls",5,8:49,xeno-canto
audio/xc/1012825.mp3,purple_martin,Purple Martin,"flight call, descending flight calls",5,0:32,xeno-canto
audio/xc/1012824.mp3,purple_martin,Purple Martin,"alarm call, flight call, rolled alarm calls",5,0:09,xeno-canto
audio/xc/1012823.mp3,purple_martin,Purple Martin,song,5,0:13,xeno-canto
audio/xc/803554.mp3,purple_martin,Purple Martin,"call, song",5,0:30,xeno-canto
audio/xc/278203.mp3,purple_martin,Purple Martin,,5,0:03,xeno-canto
audio/xc/278201.mp3,purple_martin,Purple Martin,,5,0:06,xeno-canto
audio/xc/182068.mp3,purple_martin,Purple Martin,"call, song",5,7:57,xeno-canto
audio/xc/1021776.mp3,purple_martin,Purple Martin,flight call,4,0:08,xeno-canto
audio/xc/1012826.mp3,purple_martin,Purple Martin,flight call,4,0:02,xeno-canto
audio/xc/433224.mp3,purple_martin,Purple Martin,"call, song",4,1:10,xeno-canto
audio/xc/428731.mp3,purple_martin,Purple Martin,call,4,0:27,xeno-canto
audio/xc/389986.mp3,purple_martin,Purple Martin,"call, flight call",4,0:54,xeno-canto
audio/xc/389985.mp3,purple_martin,Purple Martin,"call, flight call",4,0:37,xeno-canto
audio/xc/278199.mp3,purple_martin,Purple Martin,,4,1:12,xeno-canto
audio/xc/194599.mp3,purple_martin,Purple Martin,call,4,0:06,xeno-canto
audio/xc/194583.mp3,purple_martin,Purple Martin,call,4,1:45,xeno-canto
audio/xc/179051.mp3,purple_martin,Purple Martin,"call, song, sounds from colony",4,7:20,xeno-canto
audio/xc/160321.mp3,purple_martin,Purple Martin,flight call,4,1:33,xeno-canto
audio/xc/159336.mp3,purple_martin,Purple Martin,flight call,4,0:37,xeno-canto
audio/xc/159277.mp3,purple_martin,Purple Martin,call,4,2:10,xeno-canto
audio/xc/142861.mp3,purple_martin,Purple Martin,song,4,0:32,xeno-canto
audio/xc/160341.mp3,purple_martin,Purple Martin,call,3,0:01,xeno-canto
audio/xc/141872.mp3,purple_martin,Purple Martin,"flight call, song",3,1:00,xeno-canto
audio/xc/753130.mp3,barn_swallow,Barn Swallow,song,5,0:21,xeno-canto
audio/xc/753128.mp3,barn_swallow,Barn Swallow,song,5,0:28,xeno-canto
audio/xc/476498.mp3,barn_swallow,Barn Swallow,song,5,0:24,xeno-canto
audio/xc/159256.mp3,barn_swallow,Barn Swallow,call,5,2:50,xeno-canto
audio/xc/1067749.mp3,barn_swallow,Barn Swallow,song,4,0:18,xeno-canto
audio/xc/1021580.mp3,barn_swallow,Barn Swallow,"flight call, song",4,0:06,xeno-canto
audio/xc/1021579.mp3,barn_swallow,Barn Swallow,"flight call, song",4,0:23,xeno-canto
audio/xc/1021578.mp3,barn_swallow,Barn Swallow,"flight call, song",4,0:17,xeno-canto
audio/xc/1021577.mp3,barn_swallow,Barn Swallow,"call, song",4,0:20,xeno-canto
audio/xc/1021576.mp3,barn_swallow,Barn Swallow,song,4,0:06,xeno-canto
audio/xc/1021572.mp3,barn_swallow,Barn Swallow,flight call,4,0:08,xeno-canto
audio/xc/1021571.mp3,barn_swallow,Barn Swallow,flight call,4,0:10,xeno-canto
audio/xc/1021570.mp3,barn_swallow,Barn Swallow,flight call,4,0:05,xeno-canto
audio/xc/1021569.mp3,barn_swallow,Barn Swallow,flight call,4,0:10,xeno-canto
audio/xc/1021568.mp3,barn_swallow,Barn Swallow,flight call,4,0:07,xeno-canto
audio/xc/1021567.mp3,barn_swallow,Barn Swallow,flight call,4,0:05,xeno-canto
audio/xc/1021566.mp3,barn_swallow,Barn Swallow,flight call,4,0:03,xeno-canto
audio/xc/1021565.mp3,barn_swallow,Barn Swallow,flight call,4,0:12,xeno-canto
audio/xc/1021564.mp3,barn_swallow,Barn Swallow,flight call,4,0:17,xeno-canto
audio/xc/1021563.mp3,barn_swallow,Barn Swallow,flight call,4,0:13,xeno-canto
audio/xc/1021562.mp3,barn_swallow,Barn Swallow,flight call,4,0:08,xeno-canto
audio/xc/1021561.mp3,barn_swallow,Barn Swallow,flight call,4,0:08,xeno-canto
audio/xc/1021560.mp3,barn_swallow,Barn Swallow,flight call,4,0:05,xeno-canto
audio/xc/1021559.mp3,barn_swallow,Barn Swallow,flight call,4,0:07,xeno-canto
audio/xc/1021558.mp3,barn_swallow,Barn Swallow,flight call,4,0:08,xeno-canto
audio/xc/1021557.mp3,barn_swallow,Barn Swallow,flight call,4,0:06,xeno-canto
audio/xc/1021556.mp3,barn_swallow,Barn Swallow,flight call,4,0:11,xeno-canto
audio/xc/1021555.mp3,barn_swallow,Barn Swallow,"alarm call, flight call",4,0:19,xeno-canto
audio/xc/1021554.mp3,barn_swallow,Barn Swallow,alarm call,4,0:10,xeno-canto
audio/xc/1014915.mp3,barn_swallow,Barn Swallow,song,4,0:14,xeno-canto
audio/xc/1012664.mp3,barn_swallow,Barn Swallow,flight call,4,0:03,xeno-canto
audio/xc/663408.mp3,barn_swallow,Barn Swallow,begging call,4,1:45,xeno-canto
audio/xc/636527.mp3,barn_swallow,Barn Swallow,"call, song",4,1:28,xeno-canto
audio/xc/636201.mp3,barn_swallow,Barn Swallow,alarm call,4,1:35,xeno-canto
audio/xc/511280.mp3,barn_swallow,Barn Swallow,call,4,0:38,xeno-canto
audio/xc/433217.mp3,barn_swallow,Barn Swallow,flight call,4,0:08,xeno-canto
audio/xc/256529.mp3,barn_swallow,Barn Swallow,flight call,4,0:18,xeno-canto
audio/xc/186847.mp3,barn_swallow,Barn Swallow,"song, song in flight",4,0:06,xeno-canto
audio/xc/160521.mp3,barn_swallow,Barn Swallow,song,4,2:21,xeno-canto
audio/xc/159134.mp3,barn_swallow,Barn Swallow,call,4,0:33,xeno-canto
audio/xc/159064.mp3,barn_swallow,Barn Swallow,"alarm call, alarm calls",4,0:51,xeno-canto
audio/xc/147393.mp3,barn_swallow,Barn Swallow,call,4,0:34,xeno-canto
audio/xc/141678.mp3,barn_swallow,Barn Swallow,song,4,2:25,xeno-canto
audio/xc/138014.mp3,barn_swallow,Barn Swallow,flight call,4,0:05,xeno-canto
audio/xc/1021581.mp3,barn_swallow,Barn Swallow,"flight call, song",3,0:24,xeno-canto
audio/xc/1021575.mp3,barn_swallow,Barn Swallow,song,3,0:27,xeno-canto
audio/xc/1021574.mp3,barn_swallow,Barn Swallow,flight call,3,0:13,xeno-canto
audio/xc/1021573.mp3,barn_swallow,Barn Swallow,flight call,3,0:14,xeno-canto
audio/xc/808423.mp3,barn_swallow,Barn Swallow,dawn song,3,0:30,xeno-canto
audio/xc/293856.mp3,barn_swallow,Barn Swallow,call,3,0:08,xeno-canto
audio/xc/159375.mp3,barn_swallow,Barn Swallow,call,3,0:21,xeno-canto
audio/xc/159149.mp3,barn_swallow,Barn Swallow,"begging call, call, adult calls and fledgling begging calls",3,3:20,xeno-canto
audio/xc/159133.mp3,barn_swallow,Barn Swallow,call,3,0:38,xeno-canto
audio/xc/159059.mp3,barn_swallow,Barn Swallow,"alarm call, song, alarm calls, post-alarm song burst",3,1:21,xeno-canto
audio/xc/138332.mp3,barn_swallow,Barn Swallow,song,3,0:33,xeno-canto
audio/xc/132407.mp3,barn_swallow,Barn Swallow,song,3,0:15,xeno-canto
audio/xc/132406.mp3,barn_swallow,Barn Swallow,song,3,0:10,xeno-canto
audio/xc/1019845.mp3,american_cliff_swallow,American Cliff Swallow,"alarm call, call, flight call, song",5,17:28,xeno-canto
audio/xc/1019844.mp3,american_cliff_swallow,American Cliff Swallow,"alarm call, call, flight call, song",5,19:58,xeno-canto
audio/xc/1019842.mp3,american_cliff_swallow,American Cliff Swallow,"alarm call, call, flight call, song",5,19:53,xeno-canto
audio/xc/1019841.mp3,american_cliff_swallow,American Cliff Swallow,"alarm call, call, flight call, song",5,20:17,xeno-canto
audio/xc/1019840.mp3,american_cliff_swallow,American Cliff Swallow,"alarm call, call, flight call, churt",5,0:10,xeno-canto
audio/xc/1019839.mp3,american_cliff_swallow,American Cliff Swallow,"alarm call, call, flight call, churt",5,0:08,xeno-canto
audio/xc/1019838.mp3,american_cliff_swallow,American Cliff Swallow,"alarm call, call, flight call, churt",5,0:13,xeno-canto
audio/xc/1014910.mp3,american_cliff_swallow,American Cliff Swallow,"alarm call, call, flight call, song",5,5:48,xeno-canto
audio/xc/1014908.mp3,american_cliff_swallow,American Cliff Swallow,song,5,0:17,xeno-canto
audio/xc/1014907.mp3,american_cliff_swallow,American Cliff Swallow,song,5,1:15,xeno-canto
audio/xc/1014906.mp3,american_cliff_swallow,American Cliff Swallow,"alarm call, flight call, rolled call",5,0:13,xeno-canto
audio/xc/1014905.mp3,american_cliff_swallow,American Cliff Swallow,"call, flight call, song",5,0:26,xeno-canto
audio/xc/1014026.mp3,american_cliff_swallow,American Cliff Swallow,song,5,0:45,xeno-canto
audio/xc/1014025.mp3,american_cliff_swallow,American Cliff Swallow,song,5,0:41,xeno-canto
audio/xc/1014024.mp3,american_cliff_swallow,American Cliff Swallow,song,5,0:04,xeno-canto
audio/xc/636525.mp3,american_cliff_swallow,American Cliff Swallow,"call, song",5,1:24,xeno-canto
audio/xc/636524.mp3,american_cliff_swallow,American Cliff Swallow,"call, song",5,2:47,xeno-canto
audio/xc/511278.mp3,american_cliff_swallow,American Cliff Swallow,call,5,0:37,xeno-canto
audio/xc/318852.mp3,american_cliff_swallow,American Cliff Swallow,call,5,0:05,xeno-canto
audio/xc/203606.mp3,american_cliff_swallow,American Cliff Swallow,song,5,0:17,xeno-canto
audio/xc/14404.mp3,american_cliff_swallow,American Cliff Swallow,call,5,0:33,xeno-canto
audio/xc/1014904.mp3,american_cliff_swallow,American Cliff Swallow,"call, flight call, song",4,0:19,xeno-canto
audio/xc/1014023.mp3,american_cliff_swallow,American Cliff Swallow,song,4,0:25,xeno-canto
audio/xc/179345.mp3,american_cliff_swallow,American Cliff Swallow,flight call,4,0:16,xeno-canto
audio/xc/141870.mp3,american_cliff_swallow,American Cliff Swallow,flight call,4,0:53,xeno-canto
audio/xc/1021454.mp3,american_cliff_swallow,American Cliff Swallow,flight call,3,0:07,xeno-canto
audio/xc/328025.mp3,american_cliff_swallow,American Cliff Swallow,"call, song",3,6:41,xeno-canto
audio/xc/186850.mp3,american_cliff_swallow,American Cliff Swallow,call,3,5:36,xeno-canto
audio/xc/18693.mp3,american_cliff_swallow,American Cliff Swallow,?,2,0:22,xeno-canto
audio/xc/511287.mp3,american_bushtit,American Bushtit,song,5,0:51,xeno-canto
audio/xc/159539.mp3,american_bushtit,American Bushtit,call,5,0:43,xeno-canto
audio/xc/159147.mp3,american_bushtit,American Bushtit,call,5,0:32,xeno-canto
audio/xc/687203.mp3,american_bushtit,American Bushtit,call,4,0:31,xeno-canto
audio/xc/647163.mp3,american_bushtit,American Bushtit,call,4,0:17,xeno-canto
audio/xc/159757.mp3,american_bushtit,American Bushtit,call,4,0:52,xeno-canto
audio/xc/159680.mp3,american_bushtit,American Bushtit,call,4,0:16,xeno-canto
audio/xc/159647.mp3,american_bushtit,American Bushtit,call,4,1:16,xeno-canto
audio/xc/159522.mp3,american_bushtit,American Bushtit,call,4,1:46,xeno-canto
audio/xc/159428.mp3,american_bushtit,American Bushtit,"alarm call, call, calls and alarm calls as ssha flies over",4,1:38,xeno-canto
audio/xc/159377.mp3,american_bushtit,American Bushtit,"alarm call, alarm calls from flock",4,0:04,xeno-canto
audio/xc/159301.mp3,american_bushtit,American Bushtit,call,4,0:34,xeno-canto
audio/xc/159224.mp3,american_bushtit,American Bushtit,call,4,1:49,xeno-canto
audio/xc/159156.mp3,american_bushtit,American Bushtit,call,4,3:04,xeno-canto
audio/xc/159089.mp3,american_bushtit,American Bushtit,call,4,4:57,xeno-canto
audio/xc/159042.mp3,american_bushtit,American Bushtit,call,4,2:02,xeno-canto
audio/xc/158967.mp3,american_bushtit,American Bushtit,"call, fledgling calls, adult calls",4,1:52,xeno-canto
audio/xc/67086.mp3,american_bushtit,American Bushtit,call,4,0:19,xeno-canto
audio/xc/65926.mp3,american_bushtit,American Bushtit,call,4,0:46,xeno-canto
audio/xc/158965.mp3,american_bushtit,American Bushtit,call,3,1:17,xeno-canto
audio/xc/503284.mp3,yellow-browed_warbler,Yellow-browed Warbler,call,3,0:10,xeno-canto
audio/xc/1014787.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:24,xeno-canto
audio/xc/1014756.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, call, rolled alarm calls, pitter",5,1:17,xeno-canto
audio/xc/1014755.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, call, flight call, various calls",5,0:43,xeno-canto
audio/xc/1014754.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"call, jit",5,0:28,xeno-canto
audio/xc/1014753.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, call, jiddit",5,0:04,xeno-canto
audio/xc/1014752.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, call, jiddit",5,0:03,xeno-canto
audio/xc/1014751.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, call, alarming against Sharp-shinned hawk",5,0:58,xeno-canto
audio/xc/1014548.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, begging call, call, jiddit, high juvenile jiddit variant",5,0:45,xeno-canto
audio/xc/1014547.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, begging call, call, jiddit, high juvenile jiddit variant",5,0:27,xeno-canto
audio/xc/1014439.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:18,xeno-canto
audio/xc/1014438.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:33,xeno-canto
audio/xc/1014437.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:54,xeno-canto
audio/xc/1014436.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, call, pitter",5,2:09,xeno-canto
audio/xc/1014435.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, pitter",5,2:09,xeno-canto
audio/xc/1013487.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,2:37,xeno-canto
audio/xc/1013486.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,1:31,xeno-canto
audio/xc/1013485.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:51,xeno-canto
audio/xc/1013483.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, call, pitter",5,0:09,xeno-canto
audio/xc/983277.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"call, song",5,0:23,xeno-canto
audio/xc/941510.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:34,xeno-canto
audio/xc/939195.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:06,xeno-canto
audio/xc/840185.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,1:07,xeno-canto
audio/xc/814137.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:38,xeno-canto
audio/xc/752978.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,call,5,0:47,xeno-canto
audio/xc/729516.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:34,xeno-canto
audio/xc/729515.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,2:29,xeno-canto
audio/xc/636575.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,1:13,xeno-canto
audio/xc/389431.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"call, song",5,2:52,xeno-canto
audio/xc/371123.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,1:28,xeno-canto
audio/xc/340719.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,1:05,xeno-canto
audio/xc/319178.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:48,xeno-canto
audio/xc/255646.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:24,xeno-canto
audio/xc/252010.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,1:06,xeno-canto
audio/xc/251811.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:28,xeno-canto
audio/xc/193049.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,alarm call,5,0:41,xeno-canto
audio/xc/191466.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"alarm call, call",5,0:55,xeno-canto
audio/xc/188240.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"call, song",5,3:45,xeno-canto
audio/xc/160388.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,1:57,xeno-canto
audio/xc/160386.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,4:54,xeno-canto
audio/xc/160383.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,1:14,xeno-canto
audio/xc/131957.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"call, song",5,1:31,xeno-canto
audio/xc/65851.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,call,5,0:40,xeno-canto
audio/xc/22012.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:46,xeno-canto
audio/xc/13587.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,5,0:51,xeno-canto
audio/xc/1020293.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"call, song, pitter",4,1:08,xeno-canto
audio/xc/1020292.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"call, song, pitter",4,2:08,xeno-canto
audio/xc/1020290.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,1:49,xeno-canto
audio/xc/1020289.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:25,xeno-canto
audio/xc/1020288.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:30,xeno-canto
audio/xc/1020287.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,1:46,xeno-canto
audio/xc/1020286.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,1:28,xeno-canto
audio/xc/1020273.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:12,xeno-canto
audio/xc/1020272.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:25,xeno-canto
audio/xc/1020271.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:37,xeno-canto
audio/xc/1020270.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:14,xeno-canto
audio/xc/1020269.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:34,xeno-canto
audio/xc/1020268.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:13,xeno-canto
audio/xc/1020267.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:17,xeno-canto
audio/xc/1020266.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:07,xeno-canto
audio/xc/1020265.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:34,xeno-canto
audio/xc/1020264.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:24,xeno-canto
audio/xc/1020263.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:17,xeno-canto
audio/xc/1020262.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:27,xeno-canto
audio/xc/1020261.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:37,xeno-canto
audio/xc/1020260.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:35,xeno-canto
audio/xc/1020259.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,1:04,xeno-canto
audio/xc/1020258.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:19,xeno-canto
audio/xc/1020257.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:25,xeno-canto
audio/xc/1020256.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:37,xeno-canto
audio/xc/1020255.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:02,xeno-canto
audio/xc/1020254.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:35,xeno-canto
audio/xc/1020253.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,song,4,2:37,xeno-canto
audio/xc/1014786.mp3,ruby-crowned_kinglet,Ruby-crowned Kinglet,"call, jit, jiddit",4,0:30,xeno-canto
